280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
280,Zoe Coulston,2022-01-21T16:05:53Z,6,38
1280,Zoe Ducker,2022-01-21T16:05:53Z,4,42
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
776,Cele Marciek,2022-01-22T02:19:51Z,3,83
1776,Cele Rayne,2022-01-22T02:19:51Z,4,61
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
81,Caril Bewsey,2022-01-22T05:56:43Z,1,73
1081,Caril Bethune,2022-01-22T05:56:43Z,7,48
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
347,Sumner Gladdis,2022-01-22T09:29:43Z,7,77
1347,Sumner Forgie,2022-01-22T09:29:43Z,8,49
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
287,Dniren Raison,2022-01-22T22:03:49Z,4,60
1287,Dniren Dundin,2022-01-22T22:03:49Z,7,99
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
138,Conrad Stoad,2022-01-23T01:07:44Z,5,113
1138,Conrad Bukowski,2022-01-23T01:07:44Z,4,113
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
838,Sheeree Romei,2022-01-23T19:30:31Z,6,103
1838,Sheeree Seston,2022-01-23T19:30:31Z,5,12
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
465,Hamnet Wooldridge,2022-01-24T07:09:01Z,8,70
1465,Hamnet Hubane,2022-01-24T07:09:01Z,7,78
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
545,Allan Rickert,2022-01-24T08:26:50Z,7,79
1545,Allan Kruger,2022-01-24T08:26:50Z,5,52
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
1990,Claudian Yandell,2022-01-24T14:38:23Z,5,63
990,Claudian Eardley,2022-01-24T14:38:23Z,5,125
